CIF,Account Number,Account Name,Branch Code,Branch Name,Sex,Age,Age_Group,Region,Product Type,Product Code,Opening Date,Last_Transaction_Date,Initial_Deposit,End Balance,Account_Tenure_Years,Days_Since_Last_Txn,ACTIVE_ACCOUNT,INOPERATIVE,DORMANT,Debit Freez,Credit Freez,RFM_Score,RFM_Segment,Segment_Label,CLV_Predicted,CLV_Tier,Churn_Probability,Churn_Risk_Band,Dormancy_Risk_Score,Dormancy_Risk_Band,Lookalike_Score
CIF01000079,ACC0002000079,Customer_80,BR021,Branch_21,F,47,46-55,Oromia,Agape Saving Account,PRD015,2016-10-29,2019-06-29,34925.77,60097.32,9.17,2377,0,0,1,0,0,9,High Value,Dormant Risk,64596.395,High-CLV,0.9999999519204131,Critical Risk,2.952016236008268e-08,Safe,0.15392869916728097
CIF01000080,ACC0002000080,Customer_81,BR029,Branch_29,M,41,36-45,Amhara,Werazut Saving Account,PRD003,2021-11-24,2024-10-31,25171.69,46374.43,4.1,426,0,0,1,1,0,12,Champions,High-CLV Active,62440.074,High-CLV,0.9999958832247192,Critical Risk,2.952016236008268e-08,Safe,0.0539873321320912
CIF01000081,ACC0002000081,Customer_82,BR014,Branch_14,F,37,36-45,Tigray,Sitota Saving Deposit,PRD018,2016-07-07,2021-07-16,9281.29,13743.43,9.48,1629,0,0,1,0,0,7,Mid Value,Dormant Risk,52636.79,Mid-CLV,0.9999997747692543,Critical Risk,2.952016236008268e-08,Safe,0.05040019257131556
CIF01000082,ACC0002000082,Customer_83,BR005,Branch_5,M,45,36-45,Amhara,Ordinary Saving Account,PRD001,2020-06-27,2022-12-07,2159.13,5477.01,5.51,1120,0,0,1,0,0,8,Mid Value,Low Engagement,32820.074,Low-CLV,0.9999999573106935,Critical Risk,2.952016236008268e-08,Safe,0.02495221618050803
CIF01000083,ACC0002000083,Customer_84,BR025,Branch_25,M,45,36-45,Addis Ababa,Janderebaw Saving Account,PRD012,2024-12-21,2025-08-19,57551.82,29693.79,1.03,134,1,0,0,0,0,14,Champions,High-CLV Active,47563.81,Mid-CLV,4.95568797442666e-07,Low Risk,2.9520162389037032e-08,Safe,0.015618711271440678
CIF01000084,ACC0002000084,Customer_85,BR019,Branch_19,F,37,36-45,Addis Ababa,Blatena Saving Account,PRD002,2014-02-23,2019-10-20,2085.36,1720.29,11.85,2264,0,0,1,0,0,5,Low Value,Dormant Risk,48143.277,Mid-CLV,0.9999999877906739,Critical Risk,2.952016236008268e-08,Safe,0.005585632875159395
CIF01000085,ACC0002000085,Customer_86,BR022,Branch_22,M,31,26-35,Addis Ababa,Agape Saving Account,PRD015,2011-11-29,2021-12-10,407301.66,308701.87,14.09,1482,0,0,1,0,0,9,High Value,Cross-Sell Ready,243223.56,Top-CLV,0.9999998904174487,Critical Risk,2.952016236008268e-08,Safe,0.9295988478484075
CIF01000086,ACC0002000086,Customer_87,BR003,Branch_3,F,29,26-35,Amhara,Prime Customer Deposit Account,PRD013,2019-09-19,2025-09-30,2223.19,1764.85,6.28,92,1,0,0,0,0,11,High Value,Mid-Value Growth,54468.582,High-CLV,6.533389665497792e-07,Low Risk,2.9520162389037032e-08,Safe,0.025333543260469344
CIF01000087,ACC0002000087,Customer_88,BR010,Branch_10,M,40,36-45,SNNPR,Asrat Bekurat Saving Account,PRD010,2012-05-22,2015-03-29,2545.65,2568.72,13.61,3930,0,0,1,1,0,3,Low Value,Cross-Sell Ready,35093.758,Low-CLV,0.9999997377694024,Critical Risk,2.952016236008268e-08,Safe,0.005899556360519364
CIF01000088,ACC0002000088,Customer_89,BR024,Branch_24,F,51,46-55,Amhara,Special Saving Account,PRD007,2013-07-05,2015-09-16,22306.11,65654.51,12.49,3759,0,0,1,0,0,7,Mid Value,Champions,66375.41,High-CLV,0.9999999729723931,Critical Risk,2.952016236008268e-08,Safe,0.30010528571456374
CIF01000089,ACC0002000089,Customer_90,BR025,Branch_25,M,33,26-35,SNNPR,Ordinary Saving Account,PRD001,2022-01-05,2024-06-21,30445.11,57577.51,3.99,558,0,0,1,0,0,12,Champions,High-CLV Active,62925.836,High-CLV,0.9999956816862084,Critical Risk,2.952016236008268e-08,Safe,0.08729683825475958
CIF01000090,ACC0002000090,Customer_91,BR014,Branch_14,M,52,46-55,Addis Ababa,Ahati Saving Account,PRD005,2020-12-16,2025-10-21,3099.69,7136.17,5.04,71,1,0,0,0,0,12,Champions,High-CLV Active,54241.145,High-CLV,2.8641916430473914e-07,Low Risk,2.9520162389037032e-08,Safe,0.03613895041271723
CIF01000091,ACC0002000091,Customer_92,BR025,Branch_25,F,39,36-45,Addis Ababa,Ordinary Saving Account,PRD001,2010-05-11,2023-08-12,169167.16,178418.22,15.64,872,0,0,1,0,0,11,High Value,Mid-Value Growth,185669.34,Top-CLV,0.9999999314712968,Critical Risk,2.952016236008268e-08,Safe,0.9603109364032351
CIF01000092,ACC0002000092,Customer_93,BR026,Branch_26,M,39,36-45,Tigray,Hiruyan Saving Account,PRD008,2019-06-03,2022-01-31,21907.74,22486.57,6.58,1430,0,0,1,0,0,10,High Value,Low Engagement,54030.184,High-CLV,0.999999491516549,Critical Risk,2.952016236008268e-08,Safe,0.016039124776070317
CIF01000093,ACC0002000093,Customer_94,BR012,Branch_12,M,63,56+,Tigray,Ordinary Saving Account,PRD001,2020-05-31,2024-11-26,9210.88,14402.59,5.59,400,0,0,1,0,0,11,High Value,Low Engagement,53080.613,Mid-CLV,0.9999925877621666,Critical Risk,2.952016236008268e-08,Safe,0.04169758106191131
CIF01000094,ACC0002000094,Customer_95,BR027,Branch_27,F,54,46-55,SNNPR,Blatena Saving Account,PRD002,2015-02-27,2025-01-16,23837.26,34140.36,10.84,349,0,1,0,0,0,12,Champions,Mid-Value Growth,92200.15,Top-CLV,2.737164357424318e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.08786750132921699
CIF01000095,ACC0002000095,Customer_96,BR009,Branch_9,F,55,46-55,Tigray,Ordinary Saving Account,PRD001,2021-12-16,2023-02-23,82126.4,117580.92,4.04,1042,0,0,1,0,0,11,High Value,Mid-Value Growth,84896.61,Top-CLV,0.999999591666086,Critical Risk,2.952016236008268e-08,Safe,0.24561469155648505
CIF01000096,ACC0002000096,Customer_97,BR008,Branch_8,F,25,18-25,Afar,Ahadu Bereket Saving Account,PRD011,2021-07-14,2021-12-31,149319.59,663235.2,4.47,1461,0,0,1,0,0,9,High Value,Champions,320221.84,Top-CLV,0.9999996458944062,Critical Risk,2.952016236008268e-08,Safe,0.93550832038427
CIF01000097,ACC0002000097,Customer_98,BR021,Branch_21,F,61,56+,Gambela,Dekemezmur Saving Account,PRD004,2020-01-24,2025-10-28,17841.73,28023.77,5.94,64,1,0,0,0,0,14,Champions,Mid-Value Growth,69997.24,High-CLV,1.4846199895382344e-07,Low Risk,2.9520162389037032e-08,Safe,0.049242948401329256
CIF01000098,ACC0002000098,Customer_99,BR020,Branch_20,F,34,26-35,SNNPR,Abew Saving Account,PRD006,2014-01-02,2015-11-29,1976.09,1361.86,11.99,3685,0,0,1,0,0,3,Low Value,Dormant Risk,30876.566,Low-CLV,0.9999999506545199,Critical Risk,2.952016236008268e-08,Safe,0.006382414445644941
CIF01000099,ACC0002000099,Customer_100,BR005,Branch_5,F,32,26-35,Oromia,Ordinary Saving Account,PRD001,2014-08-09,2014-09-30,2022.83,1465.43,11.39,4110,0,0,1,0,0,3,Low Value,Dormant Risk,28355.486,Low-CLV,0.9999999695369093,Critical Risk,2.952016236008268e-08,Safe,0.004725658067964658
CIF01000100,ACC0002000100,Customer_101,BR025,Branch_25,F,18,18-25,Addis Ababa,Werazut Saving Account,PRD003,2018-10-03,2021-01-24,1599.77,2929.92,7.24,1802,0,0,1,0,0,5,Low Value,Dormant Risk,29171.133,Low-CLV,0.9999999667634194,Critical Risk,2.952016236008268e-08,Safe,0.008757882916368137
CIF01000101,ACC0002000101,Customer_102,BR006,Branch_6,M,38,36-45,SNNPR,Ahati Saving Account,PRD005,2011-08-29,2022-10-31,5096.19,8906.33,14.34,1157,0,0,1,0,0,8,Mid Value,Cross-Sell Ready,84587.35,Top-CLV,0.9999998789094997,Critical Risk,2.952016236008268e-08,Safe,0.06960647902565424
CIF01000102,ACC0002000102,Customer_103,BR025,Branch_25,M,21,18-25,Oromia,Ordinary Saving Account,PRD001,2016-07-29,2023-08-12,14138.83,28111.08,9.42,872,0,0,1,0,0,10,High Value,High-CLV Active,72928.695,High-CLV,0.9999999679364066,Critical Risk,2.952016236008268e-08,Safe,0.06027557576851564
CIF01000103,ACC0002000103,Customer_104,BR001,Branch_1,F,39,36-45,Addis Ababa,Hiruyan Saving Account,PRD008,2025-11-26,2025-12-07,18414.74,27817.95,0.1,24,1,0,0,0,0,14,Champions,Mid-Value Growth,38226.02,Mid-CLV,1.469893206832025e-07,Low Risk,2.9520162389037032e-08,Safe,0.016709401548012814
CIF01000104,ACC0002000104,Customer_105,BR024,Branch_24,F,21,18-25,Addis Ababa,Dekemezmur Saving Account,PRD004,2020-04-09,2024-03-14,72403.07,42870.88,5.73,657,0,0,1,0,0,12,Champions,Mid-Value Growth,67758.125,High-CLV,0.9999984498547205,Critical Risk,2.952016236008268e-08,Safe,0.049123117295272654
CIF01000105,ACC0002000105,Customer_106,BR024,Branch_24,M,56,56+,Benishangul-Gumuz,Sitota Saving Deposit,PRD018,2023-10-01,2025-11-13,595.85,1655.73,2.25,48,1,0,0,0,0,11,High Value,Low Engagement,34455.207,Low-CLV,5.198581647291225e-07,Low Risk,2.9520162389037032e-08,Safe,0.053125412752936765
CIF01000106,ACC0002000106,Customer_107,BR024,Branch_24,M,41,36-45,Addis Ababa,Ordinary Saving Account,PRD001,2015-03-12,2015-04-08,13145.84,32519.28,10.81,3920,0,0,1,0,0,6,Mid Value,Cross-Sell Ready,45021.516,Mid-CLV,0.9999999799551016,Critical Risk,2.952016236008268e-08,Safe,0.008271290029959567
CIF01000107,ACC0002000107,Customer_108,BR020,Branch_20,M,62,56+,Tigray,Werazut Saving Account,PRD003,2021-09-09,2025-05-27,26667.91,23384.89,4.31,218,0,1,0,0,0,14,Champions,High-CLV Active,59735.11,High-CLV,2.795664590066476e-08,Low Risk,0.9999997404758517,High Dormancy Risk,0.030725113289930443
CIF01000108,ACC0002000108,Customer_109,BR015,Branch_15,M,22,18-25,Harari,Agape Saving Account,PRD015,2021-10-05,2024-04-22,197.95,272.57,4.24,618,0,0,1,0,0,9,High Value,Low Engagement,33848.574,Low-CLV,0.9999998886735881,Critical Risk,2.952016236008268e-08,Safe,0.025731231970674284
CIF01000109,ACC0002000109,Customer_110,BR022,Branch_22,F,53,46-55,SNNPR,Equb Saving Account,PRD014,2012-12-28,2024-06-15,26379.0,32591.49,13.01,564,0,0,1,0,0,12,Champions,Mid-Value Growth,98826.75,Top-CLV,0.9999974053808088,Critical Risk,2.952016236008268e-08,Safe,0.11357104362594088
CIF01000110,ACC0002000110,Customer_111,BR009,Branch_9,M,18,18-25,Addis Ababa,Ahati Saving Account,PRD005,2013-07-14,2014-02-22,802208.56,709416.89,12.47,4330,0,0,1,0,0,7,Mid Value,Cross-Sell Ready,398144.84,Top-CLV,0.9999999425033124,Critical Risk,2.952016236008268e-08,Safe,0.9326974009094903
CIF01000111,ACC0002000111,Customer_112,BR024,Branch_24,F,37,36-45,Dire Dawa,Ordinary Saving Account,PRD001,2016-11-22,2019-03-09,42618.45,23494.74,9.11,2489,0,0,1,0,0,8,Mid Value,Dormant Risk,52166.355,Mid-CLV,0.9999999914620393,Critical Risk,2.952016236008268e-08,Safe,0.0189295648836162
CIF01000112,ACC0002000112,Customer_113,BR017,Branch_17,F,27,26-35,SNNPR,Dekemezmur Saving Account,PRD004,2020-03-11,2022-06-01,21201.51,33074.41,5.81,1309,0,0,1,0,0,10,High Value,Mid-Value Growth,51325.043,Mid-CLV,0.9999998468153944,Critical Risk,2.952016236008268e-08,Safe,0.035028565414627545
CIF01000113,ACC0002000113,Customer_114,BR014,Branch_14,F,29,26-35,Addis Ababa,Special Saving Account,PRD007,2021-05-10,2025-01-20,8862.64,4001.43,4.64,345,0,1,0,0,0,10,High Value,Mid-Value Growth,41034.06,Mid-CLV,7.664990323072186e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.022996669975343633
CIF01000114,ACC0002000114,Customer_115,BR016,Branch_16,M,28,26-35,Amhara,Blatena Saving Account,PRD002,2025-08-15,2025-11-17,18942.96,14646.57,0.38,44,1,0,0,0,0,13,Champions,High-CLV Active,35717.094,Low-CLV,1.9130198745920235e-07,Low Risk,2.9520162389037032e-08,Safe,0.028343467067985923
CIF01000115,ACC0002000115,Customer_116,BR018,Branch_18,F,24,18-25,Addis Ababa,Ordinary Saving Account,PRD001,2011-08-16,2016-05-28,134013.69,413656.77,14.38,3504,0,0,1,0,0,7,Mid Value,Champions,234332.12,Top-CLV,0.9999999324921091,Critical Risk,2.952016236008268e-08,Safe,0.9524428934206998
CIF01000116,ACC0002000116,Customer_117,BR002,Branch_2,F,19,18-25,SNNPR,Abew Saving Account,PRD006,2020-04-01,2021-08-22,7941.71,11267.64,5.75,1592,0,0,1,0,0,7,Mid Value,Dormant Risk,30379.848,Low-CLV,0.9999998923544973,Critical Risk,2.952016236008268e-08,Safe,0.016822867649955116
CIF01000117,ACC0002000117,Customer_118,BR005,Branch_5,F,29,26-35,Harari,Ordinary Saving Account,PRD001,2025-04-25,2025-08-15,80046.88,111330.88,0.68,138,1,0,0,0,0,15,Champions,Mid-Value Growth,84647.69,Top-CLV,1.9938956352773288e-08,Low Risk,2.9520162389037032e-08,Safe,0.2916831525228743
CIF01000118,ACC0002000118,Customer_119,BR008,Branch_8,M,36,36-45,Amhara,Prime Customer Deposit Account,PRD013,2012-09-16,2014-11-29,26800.77,24821.54,13.29,4050,0,0,1,0,0,6,Mid Value,Cross-Sell Ready,51996.53,Mid-CLV,0.9999999939653463,Critical Risk,2.952016236008268e-08,Safe,0.008023292299890208
CIF01000119,ACC0002000119,Customer_120,BR004,Branch_4,M,48,46-55,Gambela,Ordinary Saving Account,PRD001,2025-04-13,2025-12-06,153259.05,66374.37,0.72,25,1,0,0,0,0,15,Champions,High-CLV Active,84556.5,Top-CLV,6.844838667297833e-08,Low Risk,2.9520162389037032e-08,Safe,0.12030595290261187
CIF01000120,ACC0002000120,Customer_121,BR014,Branch_14,F,38,36-45,Oromia,Sitota Saving Deposit,PRD018,2023-06-22,2025-07-28,68430.5,96968.73,2.53,156,1,0,0,0,0,15,Champions,Mid-Value Growth,85345.96,Top-CLV,3.797427392525421e-08,Low Risk,2.9520162389037032e-08,Safe,0.26165514571483794
CIF01000121,ACC0002000121,Customer_122,BR021,Branch_21,M,48,46-55,Dire Dawa,Abew Saving Account,PRD006,2012-05-29,2022-03-15,17752.93,26466.88,13.59,1387,0,0,1,1,1,10,High Value,Cross-Sell Ready,85637.49,Top-CLV,0.9999999399821426,Critical Risk,2.952016236008268e-08,Safe,0.06414326395680416
CIF01000122,ACC0002000122,Customer_123,BR020,Branch_20,M,18,18-25,Tigray,Sitota Saving Deposit,PRD018,2013-05-22,2019-06-07,16116.49,28684.26,12.61,2399,0,0,1,0,0,8,Mid Value,Cross-Sell Ready,71708.44,High-CLV,0.9999999286188175,Critical Risk,2.952016236008268e-08,Safe,0.049114288754770606
CIF01000123,ACC0002000123,Customer_124,BR015,Branch_15,F,29,26-35,Addis Ababa,Asrat Bekurat Saving Account,PRD010,2013-02-25,2021-05-20,8350.63,7291.93,12.85,1686,0,0,1,1,0,6,Mid Value,Dormant Risk,63260.086,High-CLV,0.9999998868529082,Critical Risk,2.952016236008268e-08,Safe,0.0018675385765392293
CIF01000124,ACC0002000124,Customer_125,BR026,Branch_26,F,43,36-45,Benishangul-Gumuz,Ordinary Saving Account,PRD001,2011-06-22,2015-02-27,57836.75,50019.75,14.53,3960,0,0,1,0,0,6,Mid Value,Dormant Risk,68498.45,High-CLV,0.9999999829232195,Critical Risk,2.952016236008268e-08,Safe,0.07280730378996911
CIF01000125,ACC0002000125,Customer_126,BR017,Branch_17,M,39,36-45,Benishangul-Gumuz,Ordinary Saving Account,PRD001,2015-10-29,2017-02-19,5512.02,8565.86,10.17,3237,0,0,1,0,0,4,Low Value,Cross-Sell Ready,28794.32,Low-CLV,0.9999999776071081,Critical Risk,2.952016236008268e-08,Safe,0.004542602409361646
CIF01000126,ACC0002000126,Customer_127,BR003,Branch_3,M,24,18-25,Oromia,Ordinary Saving Account,PRD001,2017-01-23,2019-02-22,15845.16,8233.03,8.94,2504,0,0,1,0,0,6,Mid Value,Cross-Sell Ready,36925.7,Mid-CLV,0.9999997860527214,Critical Risk,2.952016236008268e-08,Safe,0.005044229127064487
CIF01000127,ACC0002000127,Customer_128,BR023,Branch_23,M,46,46-55,Sidama,Tirufat Savings Account,PRD009,2017-03-18,2021-12-10,9995.33,17992.59,8.79,1482,0,0,1,0,0,7,Mid Value,Low Engagement,47557.15,Mid-CLV,0.9999997580880465,Critical Risk,2.952016236008268e-08,Safe,0.04517990125428369
CIF01000128,ACC0002000128,Customer_129,BR018,Branch_18,F,28,26-35,Addis Ababa,Ordinary Saving Account,PRD001,2023-04-28,2025-11-21,1786.77,1793.66,2.68,40,1,0,0,0,0,11,High Value,Mid-Value Growth,36359.47,Low-CLV,8.665679837057718e-08,Low Risk,2.9520162389037032e-08,Safe,0.016976113784761767
CIF01000129,ACC0002000129,Customer_130,BR020,Branch_20,F,25,18-25,Addis Ababa,Tirufat Savings Account,PRD009,2017-01-19,2018-02-26,18594.34,24500.14,8.95,2865,0,0,1,0,1,6,Mid Value,Dormant Risk,38982.99,Mid-CLV,0.9999997193893585,Critical Risk,2.952016236008268e-08,Safe,0.0038713709744842176
CIF01000130,ACC0002000130,Customer_131,BR017,Branch_17,M,40,36-45,Addis Ababa,Prime Customer Deposit Account,PRD013,2013-01-23,2017-01-02,1355.58,5982.56,12.94,3285,0,0,1,0,0,4,Low Value,Champions,37032.504,Mid-CLV,0.9999999494590627,Critical Risk,2.952016236008268e-08,Safe,0.008616345198171851
CIF01000131,ACC0002000131,Customer_132,BR017,Branch_17,M,35,26-35,Amhara,Dekemezmur Saving Account,PRD004,2021-01-04,2021-05-20,6820.55,6403.16,4.99,1686,0,0,1,1,0,6,Mid Value,Low Engagement,27172.021,Low-CLV,0.9999999868983569,Critical Risk,2.952016236008268e-08,Safe,0.005257921220894523
CIF01000132,ACC0002000132,Customer_133,BR003,Branch_3,M,28,26-35,Addis Ababa,Special Saving Account,PRD007,2020-04-02,2022-10-15,36341.42,43664.91,5.75,1173,0,0,1,0,0,10,High Value,High-CLV Active,56760.34,High-CLV,0.9999999081986657,Critical Risk,2.952016236008268e-08,Safe,0.038801525737282176
CIF01000133,ACC0002000133,Customer_134,BR017,Branch_17,M,28,26-35,Addis Ababa,Equb Saving Account,PRD014,2017-07-10,2025-07-19,17211.95,19367.21,8.48,165,1,0,0,0,0,13,Champions,High-CLV Active,77849.99,Top-CLV,3.9203496273755744e-08,Low Risk,2.9520162389037032e-08,Safe,0.06139995704451994
CIF01000134,ACC0002000134,Customer_135,BR024,Branch_24,F,22,18-25,Gambela,Asrat Bekurat Saving Account,PRD010,2020-04-17,2020-08-01,16804.94,5665.3,5.71,1978,0,0,1,0,0,6,Mid Value,Dormant Risk,24088.943,Low-CLV,0.9999999643109695,Critical Risk,2.952016236008268e-08,Safe,0.0024183523607743036
CIF01000135,ACC0002000135,Customer_136,BR010,Branch_10,M,30,26-35,Amhara,Ordinary Saving Account,PRD001,2012-12-12,2020-09-05,3651.62,5824.37,13.05,1943,0,0,1,0,0,6,Mid Value,Cross-Sell Ready,61739.668,High-CLV,0.9999996925394204,Critical Risk,2.952016236008268e-08,Safe,0.0046839906081774145
CIF01000136,ACC0002000136,Customer_137,BR019,Branch_19,M,48,46-55,Sidama,Blatena Saving Account,PRD002,2022-06-19,2023-01-04,64427.84,17511.36,3.53,1092,0,0,1,0,0,9,High Value,Low Engagement,36829.418,Mid-CLV,0.9999998976653122,Critical Risk,2.952016236008268e-08,Safe,0.007091028813786321
CIF01000137,ACC0002000137,Customer_138,BR001,Branch_1,M,37,36-45,Addis Ababa,Abew Saving Account,PRD006,2014-03-06,2014-04-01,3536.06,6156.41,11.82,4292,0,0,1,0,0,4,Low Value,Cross-Sell Ready,25519.363,Low-CLV,0.99999998915063,Critical Risk,2.952016236008268e-08,Safe,0.008314319577642577
CIF01000138,ACC0002000138,Customer_139,BR011,Branch_11,M,46,46-55,Addis Ababa,Blatena Saving Account,PRD002,2010-10-08,2018-12-18,38543.08,28129.22,15.23,2570,0,0,1,0,0,6,Mid Value,Cross-Sell Ready,74778.055,High-CLV,0.9999999603671794,Critical Risk,2.952016236008268e-08,Safe,0.008427191153013451
CIF01000139,ACC0002000139,Customer_140,BR014,Branch_14,F,41,36-45,Tigray,Ahati Saving Account,PRD005,2016-07-30,2020-12-30,93740.7,66525.51,9.42,1827,0,0,1,0,0,9,High Value,Dormant Risk,78392.305,Top-CLV,0.9999997194573994,Critical Risk,2.952016236008268e-08,Safe,0.15415007885305643
CIF01000140,ACC0002000140,Customer_141,BR030,Branch_30,F,27,26-35,Oromia,Couples Saving Deposit,PRD016,2013-11-04,2024-10-15,1345.04,1452.6,12.16,442,0,0,1,0,0,9,High Value,Dormant Risk,75851.03,High-CLV,0.9999915280094012,Critical Risk,2.952016236008268e-08,Safe,0.052744395525476634
CIF01000141,ACC0002000141,Customer_142,BR007,Branch_7,F,18,18-25,Oromia,Dekemezmur Saving Account,PRD004,2018-04-23,2020-07-06,7261.04,3622.04,7.69,2004,0,0,1,0,0,5,Low Value,Dormant Risk,28032.316,Low-CLV,0.9999999814995565,Critical Risk,2.952016236008268e-08,Safe,0.0030894580558346253
CIF01000142,ACC0002000142,Customer_143,BR009,Branch_9,M,23,18-25,Somali,Blatena Saving Account,PRD002,2017-06-03,2022-11-12,6325.71,6536.54,8.58,1145,0,0,1,0,0,8,Mid Value,Low Engagement,52791.54,Mid-CLV,0.9999998729004718,Critical Risk,2.952016236008268e-08,Safe,0.02741405644955472
CIF01000143,ACC0002000143,Customer_144,BR013,Branch_13,F,26,26-35,Oromia,Ordinary Saving Account,PRD001,2024-10-07,2024-12-15,20117.33,11519.65,1.23,381,0,0,1,0,0,11,High Value,Mid-Value Growth,30871.969,Low-CLV,0.9999918162003796,Critical Risk,2.952016236008268e-08,Safe,0.012968528821873227
CIF01000144,ACC0002000144,Customer_145,BR030,Branch_30,M,26,26-35,Oromia,Equb Saving Account,PRD014,2016-08-29,2022-01-24,3244.93,1654.49,9.34,1437,0,0,1,0,0,7,Mid Value,Low Engagement,50738.46,Mid-CLV,0.9999999099964693,Critical Risk,2.952016236008268e-08,Safe,0.02885984801093088
CIF01000145,ACC0002000145,Customer_146,BR026,Branch_26,F,46,46-55,SNNPR,Ordinary Saving Account,PRD001,2011-07-17,2023-05-21,2325.93,2254.79,14.46,955,0,0,1,0,0,7,Mid Value,Dormant Risk,80150.836,Top-CLV,0.9999989590311471,Critical Risk,2.952016236008268e-08,Safe,0.06283905472130843
CIF01000146,ACC0002000146,Customer_147,BR002,Branch_2,F,46,46-55,Addis Ababa,Ordinary Saving Account,PRD001,2018-03-18,2021-03-19,12327.79,28387.99,7.79,1748,0,0,1,0,0,8,Mid Value,Champions,50314.824,Mid-CLV,0.9999999898150714,Critical Risk,2.952016236008268e-08,Safe,0.04647000583143476
CIF01000147,ACC0002000147,Customer_148,BR008,Branch_8,M,61,56+,SNNPR,Abew Saving Account,PRD006,2022-11-13,2023-05-07,5757.82,9814.92,3.13,969,0,0,1,0,0,9,High Value,Low Engagement,23305.646,Low-CLV,0.999999890035676,Critical Risk,2.952016236008268e-08,Safe,0.0266189967108989
CIF01000148,ACC0002000148,Customer_149,BR025,Branch_25,F,25,18-25,Oromia,Ahati Saving Account,PRD005,2014-03-31,2020-03-09,10732.8,8559.46,11.75,2123,0,0,1,0,0,6,Mid Value,Dormant Risk,53359.945,Mid-CLV,0.9999999244770114,Critical Risk,2.952016236008268e-08,Safe,0.004500160152342442
CIF01000149,ACC0002000149,Customer_150,BR002,Branch_2,M,54,46-55,Addis Ababa,Werazut Saving Account,PRD003,2014-12-22,2016-10-22,50972.78,51063.05,11.03,3357,0,0,1,0,0,6,Mid Value,Cross-Sell Ready,58998.61,High-CLV,0.9999999601995515,Critical Risk,2.952016236008268e-08,Safe,0.009649002141543857
CIF01000150,ACC0002000150,Customer_151,BR026,Branch_26,F,54,46-55,Oromia,Special Saving Account,PRD007,2012-11-21,2021-05-13,1180.75,942.1,13.11,1693,0,0,1,0,0,5,Low Value,Dormant Risk,59821.25,High-CLV,0.9999997689022985,Critical Risk,2.952016236008268e-08,Safe,0.003867359321499122
CIF01000151,ACC0002000151,Customer_152,BR009,Branch_9,M,32,26-35,Oromia,Abew Saving Account,PRD006,2021-08-19,2022-08-25,11263.71,6080.27,4.37,1224,0,0,1,0,0,8,Mid Value,Low Engagement,26917.662,Low-CLV,0.999999896507318,Critical Risk,2.952016236008268e-08,Safe,0.007622016248361676
CIF01000152,ACC0002000152,Customer_153,BR028,Branch_28,M,40,36-45,SNNPR,Ordinary Saving Account,PRD001,2012-09-02,2021-06-23,5505.71,3246.14,13.33,1652,0,0,1,0,0,5,Low Value,Cross-Sell Ready,61810.234,High-CLV,0.9999995229307252,Critical Risk,2.952016236008268e-08,Safe,0.0015060230768802177
CIF01000153,ACC0002000153,Customer_154,BR009,Branch_9,M,49,46-55,Benishangul-Gumuz,Dekemezmur Saving Account,PRD004,2014-02-17,2022-08-03,13842.41,17931.34,11.87,1246,0,0,1,0,0,9,High Value,Low Engagement,73851.39,High-CLV,0.9999998455914186,Critical Risk,2.952016236008268e-08,Safe,0.06446468755197432
